id,author_id,text,conversation_id,in_reply_to_user_id,sender_location,receiver_location
1644568711267753984,2922904967,@DjeeDeeBee Die wil ik dan ook niet tegenkomen als hij bezig is.,1644413767827038231,548238536,"[4.9949465, 50.9429794, 5.1592885, 51.0499292]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1644460267273695232,495914854,@margotlantinga Ik Margot… jij dus ook…hoe gaat het nu? Kan je merken dat het een beetje beter gaat???,1644129791551979520,111625233,"[6.7559955, 52.1611799, 6.981174, 52.2855112]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1644459205582110723,156396362,@IndianaMarcel @blij_e Absoluut! Ik hou ervan.,1644361319498371074,1369711603,"[6.5764484, 52.626923, 6.8619801, 52.8787244]","[4.6305091, 52.8786983, 4.9215041, 53.0179019]"
1644457394515202048,423367869,@Mr_Widewood @alexschrijft @Dromendief15 @BoullartTrans Ja dat is hem! Tenminste die had ik wel in gedachten.,1644370695625793539,295651959,"[5.9713497, 52.5518677, 6.1669281, 52.6678368]","[5.7914893, 52.9117779, 6.2055478, 53.0850929]"
1644456793941188609,423367869,"@Mr_Widewood @alexschrijft @Dromendief15 Ja ik weet denk ik wie je bedoeld, kan ff niet op de naam komen, misschien dat @BoullartTrans kan helpen, volgens mij kennen die elkaar.",1644370695625793539,295651959,"[5.9713497, 52.5518677, 6.1669281, 52.6678368]","[5.7914893, 52.9117779, 6.2055478, 53.0850929]"
1644443926844121090,839765461550174208,@margotlantinga Ik duim dat je snel weer opknapt 🍀,1643913333177741312,111625233,"[6.1757074, 53.0984128, 6.3468525, 53.2041672]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1644441456520622082,40075518,@Carin_tawfik @vandaaginside Ik durf er niet eens over te speculeren.,1644415719759650846,2775867496,"[4.3596667, 52.1555681, 4.466603, 52.2259666]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1644440526635036675,40075518,@Carin_tawfik Ik begin me nu te schamen dat ik net met een wijntje @vandaaginside heb gekeken. 😉,1644415719759650846,2775867496,"[4.3596667, 52.1555681, 4.466603, 52.2259666]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1644438515432714280,875801664988598274,@AdjeRemSr Als dat nou ook nog is zo was dan had je me echt nog verdrietiger gehad. Desalniettemin heb ik erg genoten hoor,1644436386701885440,1737355051,"[4.5171962, 52.4108736, 4.7230637, 52.4920216]","[4.5171962, 52.4108736, 4.7230637, 52.4920216]"
1644437375177617415,96531895,"@endemar2011 Ze willen wel wat aan de gebroken diensten (25% minder) en langere pauzes gaan invoeren per december. Daar ben ik wel blij mee, zodat ik op een normale manier mijn prakkie kan opeten tijdens m'n late dienst",1644197973214085120,72848274,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1644437218574888965,1103414720420290562,@RCM_Doherty @vermoedelijk Je bedoelt de campagne landelijk. Provinciaal hebben ze dat niet gezegd geloof ik.,1644275714915545094,1281918817,"[5.6388495, 50.8037625, 5.7628972, 50.9117241]","[6.0006414, 50.8413997, 6.0881431, 50.9055089]"
1644437113478291456,96531895,"@endemar2011 Beetje dubbel. Ik ben van mening dat de looptijd te lang is, we krijgen de verhoging in stapjes, dit jaar een keer 5% en 4% en vanaf januari 2024 2% per half. Hoop dat de economie een beetje stabiel blijft, want bij weer zo'n mega inflatie ben je mooi klaar met 2% 😅",1644197973214085120,72848274,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1644436820048982016,45777574,"@Rob_QQ @RonaldBuitelaar @lijntje71 Dat ervaar ik deels, maar ook niet. Een kleine groep staat op voor vrijheid. Ontdekt dat het onderwijs slechts een slaafs systeem dient en een alternatief zoekt om te verbeteren. En zoekt een eigen weg die er ooit was. \n\nEr komt een keerpunt. Zonder onderwijs.",1644265548610514947,450868393,"[5.3494135, 51.4727756, 5.4474641, 51.5483479]","[4.9479152, 51.5294472, 5.1793323, 51.640588]"
1644435150548156416,585664052,"@BerrytenBerge Gaat echt hard maat, soms denk ik bij mezelf hoe dan pfff..",1644380570971930657,291577197,"[6.7559955, 52.1611799, 6.981174, 52.2855112]","[4.47791101899548, 52.2485596304203, 4.50621485858483, 52.2701946844065]"
1644431967432110080,56183008,@MikeKleinlugte1 @WilfredHemme Dus ik kan rustig naar Texel….,1644423920160763918,3374558543,"[5.9713497, 52.5518677, 6.1669281, 52.6678368]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1644431728239341573,1029988964042723328,@Jordisoeters Ik kan dat echt 7 dagen per week eten 🙈😬,1644428211642593306,728987442,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[6.629353, 51.8960663, 6.832949, 52.0400366]"
1644429600066269200,40075518,"@Carin_tawfik Niemand hoeft ziek te zijn in dit land. De huizen zijn warm, er komt schoon water uit de kraan en we hebben genoeg te eten. \n\n(Zo reageerde ik als redactiechefje altijd op ziekmelders. Niet dat het hielp, overigens. Mensen zijn ongevoelig voor inspirerende peptalk.)",1644415719759650846,2775867496,"[4.3596667, 52.1555681, 4.466603, 52.2259666]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1644425303375134720,96531895,"@endemar2011 Ja, heel verwarrend. Maar ik val onder die CAO",1644197973214085120,72848274,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1644418492106514433,131115987,@gijsvanerp @Tjerkje01 @IngeStolkenburg Haha dank je wel hè ;-). \nIk wens Tjerkje01 veel wijsheid.,1644230244809703426,118425595,"[5.3531134, 51.730886, 5.7111697, 51.8307739]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
1644414015517466645,2225213191,@Nix020 Ik een op witte donderdag.,1644355779988795392,103817934,"[6.7559955, 52.1611799, 6.981174, 52.2855112]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1644411613737361409,996816084270551042,"@silvievdh Bedankt, hier in de wijk hebben meer mensen dat maar dan kom ik niet hoog genoeg. Nooit zo hoog als dit.",1644324680579383296,35706288,"[5.357081, 51.3999536, 5.5489132, 51.4969563]","[5.3159233, 51.3759067, 5.4302712, 51.4389997]"
1644408711182516224,908493810,@CarolinePlas Ik doe alleen maar de laatste😎,1644311936727764992,370937489,"[4.4152156, 52.0316125, 4.5576256, 52.0932768]","[4.3596667, 52.1555681, 4.466603, 52.2259666]"
1644404263852843009,483921277,"@JohanZwakman @xx_lake @roel_berghuis @Benedicte_Ficq @BeauRTL Ik haal hier alleen wet. onderzoek/erkende instituten aan over longkanker (irt werken in Westerse staalindustrie). Arbeidsverleden zal ook uitgevraagd zijn. Ik help graag op weg maar het heeft verder niet mijn interesse. Succes, ik ben weekend Pasen vieren met mijn familie.",1644344799393206273,700707558,"[5.760294, 50.3194838, 6.0017619, 50.3912248]","[4.5171962, 52.4108736, 4.7230637, 52.4920216]"
1644403672191758337,449735438,@PeterterHorst Herkenbaar. Ik had er 1 tot 2 per maand. Totdat ik Echt de balen ervan kreeg. Rij nu echt relaxter dan destijds. En zelden nog een bekeuring.,1644339906695553029,131115987,"[5.0559841, 52.3023152, 5.3792667, 52.5920368]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
1644384499587862528,954369754776702976,"@zae1960 @NOSvoetbal @NOSsport @NOS @RTLnieuws @RijnmondSportNL 🤣🤣 ik was ook al aan het kijken, nu ff een paar dagen niet mee bezig geweest",1644374102172368896,392979754,"[5.2229238, 52.2191567, 5.3394817, 52.2901349]","[5.3108114, 52.0893321, 5.5140089, 52.1614124]"
1644383802817404928,2568609622,"@LiesbethvBerkel Ja, ik ga morgen een dagje naar huis. Effe sleur doorbreken. Morgenavond voetbalwedstrijdje kijken en dan weer terug",1644311252926099459,444762893,"[5.8801667, 51.8111604, 6.0278852, 51.8743313]","[5.9280578, 52.9642616, 6.3322377, 53.1292324]"
1644382583747416064,19144629,@Pieterjanvl Dacht ik ook een tijd geleden. Kocht ik een Samsung printer. Werden die 3m erna overgenomen door HP. Zit ik terug bij Hp...,1644347729189953536,48287280,"[-122.592422, 37.9426184, -122.449033, 38.030467]","[4.774005, 50.9533704, 4.9369701, 51.0376519]"
1644381659574202369,954369754776702976,@zae1960 @NOSvoetbal @NOSsport @NOS @RTLnieuws @RijnmondSportNL Ja ik ben er nu al 45 uur constant mee bezig en overal herinneren ze je eraan 🤮,1644374102172368896,392979754,"[5.2229238, 52.2191567, 5.3394817, 52.2901349]","[5.3108114, 52.0893321, 5.5140089, 52.1614124]"
1644380809158066176,103005550,@tioninee @b1lthoven @tegelwippen Vreemd. Ik mocht ook geen schutting aan de straatkant. Wel een heg. Dat is ook handhaafbaar. Nog eens proberen?,1644271074228465664,40476914,"[5.0949925, 52.085001, 5.2305988, 52.2042076]","[5.0949925, 52.085001, 5.2305988, 52.2042076]"
1644378696927543306,3136021305,"@BSDGURU @Kia_nederland @_marcklaver @MelvinStorage Had ik ook met EV6, geen garantie,wel 2 keer stil gestaan en ze hebben hulp gestuurd.\nKost meer dan een accu vervangen lijkt mij.\nZelf maar vervangen,moet geen gezeur van stilstaande auto hebben met rijlessen @Kia_nederland",1644343398931865600,107721195,"[5.3279438, 51.8517987, 5.4689621, 51.9227399]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1644375503778742272,1489480079252115461,@marian070249 @bibliotheek En er achter zie ik de kubuswoningen. Echt heel leuk!,1644374032731586560,784680632232321024,"[5.6399595, 52.8879773, 5.9377491, 53.0470014]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1644373337089495041,700707558,@ValentLinda @xx_lake @roel_berghuis @Benedicte_Ficq @BeauRTL Hoe kom je aan die gegevens Linda. Het lijkt me privacy gevoelige informatie. Ik heb nog nooit bij een ziekenhuis op moeten geven waar ik gewerkt heb. Ik vind dat dat de (ex-) medewerkers eerlijke informatie moeten krijgen. Is er een openbaar rapport? Wel of ik gerookt heb.,1644344799393206273,483921277,"[4.5171962, 52.4108736, 4.7230637, 52.4920216]","[5.760294, 50.3194838, 6.0017619, 50.3912248]"
1644369472633831427,472041827,"@p_quintessence Hahaha, pak een extra glas voor mij, ik drink niet en 't is jou gegund 😉",1644332150680956932,136370859,"[4.1816172, 50.908842, 4.3019284, 50.9985065]","[3.9181547, 50.7708186, 4.0756939, 50.8714883]"
1644369149022416896,452089910,@JanHoekzema @HansBrandsma Dat beloof ik jullie!  !,1644012900174950401,45859018,"[4.7084296, 52.5920255, 4.8006894, 52.682589]","[4.5919814, 52.5735588, 4.7529621, 52.7593692]"
1644357810572984320,215016076,@Jessica_V_V Ik zal beter opletten 😉😅,1644295741056139267,2809927603,"[1.5550088, 50.3895333, 1.6066149, 50.4399195]","[4.658036, 51.4767179, 4.8716632, 51.6431374]"
1644355531253989376,1489480079252115461,@margotlantinga Dat zou zo fijn zijn. Ik duim vriendinnetje 😘,1644354579960680448,111625233,"[5.6399595, 52.8879773, 5.9377491, 53.0470014]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1644354086819569667,483921277,@JohanZwakman @roel_berghuis @Benedicte_Ficq @BeauRTL Ik was ook nieuwsgierig naar het antwoord; ik vond hier dat longkanker inderdaad 500% meer voorkomt onder staalarbeiders die met pensioen zijn. https://t.co/Jcff68D7Gl https://t.co/DI3uREQwV0,1644344799393206273,700707558,"[5.5929729, 50.6822377, 5.6919104, 50.753221]","[4.5171962, 52.4108736, 4.7230637, 52.4920216]"
1644350149966045184,3047180412,@Jeepee76 @WiljanB @JeroenW1602 Dat dacht ik al wel🤣,1643872553306390528,258451877,"[6.0033058, 52.4404911, 6.2105671, 52.5879383]","[5.357081, 51.3999536, 5.5489132, 51.4969563]"
1644349634435850240,940899377543110656,"@PhilVerlinden @avi_fiskBE @belle_blazer @KingKongHasselt Ik lig in de zetel, morgen Ikea-hel",1644253422516928515,1583554880,"[5.2121062, 50.8677279, 5.4145591, 50.9815265]","[4.2489037, 51.0266441, 4.3602035, 51.1018681]"
1644348107684040704,797418720729645060,@Terpie1963 @vrouwesoekt1 Klopt. Ik zag haar in Gent.,1644313931454849025,137732071,"[3.1341126, 51.158168, 3.310214, 51.3632982]","[5.1847899, 52.2669648, 5.3055183, 52.3257504]"
1644335609304195075,954369754776702976,@zae1960 Uhhhhhh ik doe het zelf wel 🤣🤣,1644219432498069504,392979754,"[5.2229238, 52.2191567, 5.3394817, 52.2901349]","[5.3108114, 52.0893321, 5.5140089, 52.1614124]"
1644334212391092225,1285614436489854981,@schrijftijgerin Wanneer kan ik voor een bakje #Troost,1644321548806004736,841849674,"[2.986774, 51.2196571, 3.1152415, 51.3124699]","[5.6464141, 51.8702858, 5.8981959, 51.9736036]"
1644315509368709120,27457573,@Bilal_Moslim @Nico42800024 @your_corrector @DenkNL Het vuur is niet heilig dat maken christenen en moslims er van. En ik ben geen moslim of christen. Ik aanbid geen god ik geloof alleen in goed mens zijn.,1642934998713126917,1650869154,"[4.3202114, 51.9663664, 4.407964, 52.032543]","[4.8929526, 52.4114289, 4.9509088, 52.4902105]"
1644312890122354689,728987442,@CarolinePlas Oh gelukkig.. ik dacht dat ik de enige was…😉,1644311936727764992,370937489,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.3596667, 52.1555681, 4.466603, 52.2259666]"
1644311154456514563,95442492,@Koopman038 Hahaha doen! Ik wil die blauwe ook hebben. Blauwe uitshirts vind ik altijd tof.,1644291690545422338,48298445,"[5.8402698, 52.3913771, 6.0372773, 52.5219425]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1644302619303714816,111989486,"@Borkmeister @ProvDrenthe @psdrenthe @BbbDrenthe @vvddrenthe @CDA_Drenthe @pvdadrenthe Als ik dat kon, dan was ik nu toch wel binnen geweest .., 🤔😂😂😂",1644294999427645446,1907915342,"[6.4803392, 53.0257059, 6.7764926, 53.1981709]","[6.3598585, 52.7355989, 6.7285162, 53.0054287]"
1644299647786135553,752249579530321921,@jeffreyhgbos Ik ook gewoon aan het werk hoor. Wel paaslunch met de kids gedaan,1644241755238268931,230694689,"[5.1021407, 52.1776298, 5.2189665, 52.2856484]","[5.0559841, 52.3023152, 5.3792667, 52.5920368]"
1644298637218914304,215016076,@monsimzan Nee ik probeer na het werk te genieten van alles...De rest komt wel denk ik altijd.,1644252504496939010,239401985,"[1.7902507, 50.3096862, 1.8530765, 50.3596746]","[6.3052488, 52.9855531, 6.5400155, 53.2038235]"
1644296731624873984,791326776307908608,@jeffreyhgbos Ik ook,1644241755238268931,230694689,"[4.7951199, 52.2418745, 4.9092753, 52.3306079]","[5.0559841, 52.3023152, 5.3792667, 52.5920368]"
1644296650473582593,877891982005338112,@Jessica_V_V Hee die heren schoenen zag ik elders ook,1644295741056139267,2809927603,"[4.3703283, 50.9911878, 4.5487362, 51.0785736]","[4.658036, 51.4767179, 4.8716632, 51.6431374]"
1644293421320871937,56183008,@MikeKleinlugte1 @jongedemark Ik ook.. geen twijfel 😜,1644228108214476800,3374558543,"[6.3232184, 52.4280601, 6.6097669, 52.5925849]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1644293259269660674,2311720344,@robertlogger Heropleving? Ik ben al 6 maanden los van 1 boek en wat kroegjes niet naar de winkel geweest.,1644206850785591296,22949706,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1644292812987310081,2311720344,"@robertlogger Er zal een visie moeten komen over bestellen van spullen, waar mensen met een fysieke beperking nog wel een beroep kunnen doen. Zelf kies ik nu altijd voor pakkethubs",1644206850785591296,22949706,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1644292603762884608,3374558543,@Veroni1977 @jongedemark Ik zuip ook met Bram mee 😂🍺🍺,1644228108214476800,56183008,"[6.0033058, 52.4404911, 6.2105671, 52.5879383]","[6.3232184, 52.4280601, 6.6097669, 52.5925849]"
1644290082306662401,209064087,@Jordisoeters @KeesMulder @KLM @KLM_press @VerhagenCamiel @MarcMabelis @FrankBoermans @spbverhagen @KoosjeRdam @DoLugtenberg @markharbers @danielkoerhuis @ytekedejong @SaveSchiphol @Cafe Heel goed; ga ik ook een rondje doen!!🍺😉,1644280741986025477,728987442,"[4.5505577, 52.2144875, 4.8191001, 52.3863713]","[6.629353, 51.8960663, 6.832949, 52.0400366]"
1644288730545418240,1400896994,@Jordisoeters @KeesMulder @KLM @KLM_press @VerhagenCamiel @MarcMabelis @FrankBoermans @spbverhagen @MvanDusseldorp @KoosjeRdam @DoLugtenberg @markharbers @danielkoerhuis @ytekedejong @SaveSchiphol Leuk! Ik hou je op de hoogte.,1644280741986025477,728987442,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[6.629353, 51.8960663, 6.832949, 52.0400366]"
1644287803105132545,2568609622,"@statementsfound Ik ken het, ingeruild  voor wat anders",1644278815634386946,251732375,"[5.8801667, 51.8111604, 6.0278852, 51.8743313]","[4.6695655, 52.2164688, 4.8240607, 52.3057861]"
1644278938808590337,256909690,"@vzAndr @KootJeroen Wel ja, in het bijzonder denk ik dan aan zijn optreden uit tegen Twente (1-5).",1644246887707418624,148689808,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1644273746826371072,355568295,@ingridwittert Ik op het VMBO met veel buitenlandse kinderen. Zulke leuke leerlingen!,1644188248154177538,115762429,"[9.4789077, 42.3554496, 9.5351895, 42.3818783]","[14.7125718, 41.9066991, 14.867373, 42.0701391]"
1644273067487551489,206372205,@marialena1st Ik heb wel bij dit zoveelste incident dat ik het het lelijk vind afstralen op heel Feyenoord en het bedierf ook de topsfeer rondom de club. Dat dit door enkelingen geflikt wordt ben ik ‘t mee eens dus daarom nu weer kop omhoog en massaal Feyenoord van zijn beste kant laten zien.,1644244076898729985,59205839,"[5.3067086, 52.108447, 5.4843168, 52.2191943]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1644271838560657408,772733646469988353,"@emmaspreekt Ik vindt schrijfster mooier, net als danseres, timmervrouw, zangeres. Bij bijvoorbeeld dokter, piloot, metselaar, uitgever, architect, schilder, notaris maakt het niet uit.",1644225104996343813,33482539,"[5.357081, 51.3999536, 5.5489132, 51.4969563]","[5.7143576, 51.959079, 5.8707755, 52.0238201]"
1644271736832110592,102463040,"@Dujo070 Lekker met de trein, dat is natuurlijk ook een optie, ik zag die afbeelding op de achtergrond van je foto en dacht dat het de luchthaven was😊",1644263730669125632,196171217,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[6.7559955, 52.1611799, 6.981174, 52.2855112]"
1644270255898755072,1010941707511386114,@Vrouwpluijgers Haha en toch hoor ik nu hier op Twitter dat hij erg bekend is. Wij lagen duidelijk al jaren onder een grote steen.,1644068971627401230,978586979427409920,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[4.4391012, 52.1188805, 4.5242856, 52.1846062]"
1644269539335471104,521472639,@ingridwittert Haha ja hier ook. Ik blokkeer me gek 😆,1644188248154177538,115762429,"[4.9702867, 52.0262429, 5.1952468, 52.142137]","[14.7125718, 41.9066991, 14.867373, 42.0701391]"
1644268649094447104,90010597,@PeterterHorst Dat is die musical over Jezus toch? Zelfs als atheïst vind ik dat je het lijden van Jezus niet in een liedjesfestijn moet verwerken.  Nee dus.,1644047934353473536,131115987,"[4.5993661, 52.3388496, 4.6866562, 52.4287298]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
